,Unnamed: 0,post_id,time,text,reaction_count,label
477,484,539887104842264,2022-12-25 09:00:05,May the peace and joy of Christmas be with you today and throughout the New Year! Merry Christmas to all who celebrate from Moms Demand Action!,789,1
478,485,538971418267166,2022-12-24 09:00:03,"In 2022, we rose to meet challenges and tragedy with courage and unity, and we’ll continue fighting to save lives for decades to come. Check out our top eight accomplishments this year EVERYTOWN.ORG 2022 Year in Review Highlights",136,1
479,486,538492971648344,2022-12-23 19:00:05,"It’s true that background checks have prevented millions of illegal gun sales, but millions more are going unchecked by unlicensed sellers, often online and at gun shows. Fork over the facts about gun laws and gun violence this holiday season: everytown.org/debunking-gun-myths-at-the-dinner-table",173,1
480,487,538138051683836,2022-12-23 09:11:13,"“Where the Supreme Court failed us — New Jersey lawmakers have succeeded in putting the safety of our communities above anything else. We are proud to have worked with the Legislature to get this bill passed before the New Year…” -Kathleen Dolan, Moms Demand Action - NJ volunteer MIDJERSEY.NEWS Governor Murphy Signs Gun Safety Bill Strengthening Concealed Carry Laws in New Jersey in Response to Bruen Decision",657,1
481,488,537424098421898,2022-12-22 13:12:08,"VICTORY IN NEW JERSEY! Governor Phil Murphy signed legislation into law that will address new dangers created by the Supreme Court's decision in New York State Rifle & Pistol Association v. Bruen AND legislation that will establish sensitive locations. This legislation strengthens the state’s firearm licensing laws and establishes a robust list of sensitive locations where guns may not be carried, including playgrounds, bars and restaurants that serve alcohol, train stations, and polling places. “We were not going to stand idly by when radical judges struck down common-sense gun laws at the behest of gun extremists – rather, our grassroots movement will always show up ready to work with lawmakers to pass gun safety laws that will save lives,"" said Moms Demand Action - NJ volunteer Shani Nuckols at today's bill signing. We are so grateful for our New Jersey volunteers who sent over 1,200 emails and testified at hearings to get this bill across the finish line. Your efforts will surely save lives! Moms Demand Action - NJ December 22, 2022 at 2:03 PM · WE DID IT – thanks to the tireless efforts of New Jersey Moms Demand Action volunteers and help from supporters like you, Governor Phil Murphy and state lawmakers passed legislation that will address the new dangers created by the Supreme Court’s decision in New York State Rifle & Pistol Association v. Bruen. New Jersey volunteers work year-round to end gun violence in our communities. Get involved today by texting READY to 644-33!",921,1
482,489,537229128441395,2022-12-22 08:31:13,"When lawmakers refuse to address gun violence in our communities, we run for office and take their jobs. MINNPOST.COM 10 years after Sandy Hook, Moms Demand Action volunteers are turning activism into political power | MinnPost",504,1
483,490,536755115155463,2022-12-21 19:00:04,"Christopher Williams—a wrongly convicted Philadelphia man who spent nearly three decades in prison—was gunned down while attending a funeral this week. Since his release, Christopher had been working as a carpenter and hoped to open his own business. NBCNEWS.COM After decades in prison, exonerated Philadelphia man was fatally shot at a funeral",979,1
484,491,536572215173753,2022-12-21 13:04:47,"“Passing laws is half the equation and implementing them is the other half. What we’ve seen in too many instances like in Buffalo, N.Y., and Highland Park, Ill., there were clear signs that a red flag law could have been used and prevented tragedy. The costs are too high to not focus on implementation.” - John Feinblatt, president, Everytown for Gun Safety POLITICO.COM Democrats prime statehouses to rewrite ‘red flag’ gun laws",222,1
485,492,535947195236255,2022-12-20 19:00:04,"ALARMING: The Transportation Security Administration intercepted a record number of guns at airport safety checkpoints this year. Out of the 6,301 firearms that were intercepted, 88 percent were loaded. THEGUARDIAN.COM TSA intercepted record number of guns at airports in 2022 and 88% were loaded",82,1
486,493,535512095279765,2022-12-20 07:50:41,"AGAIN: A 12-year-old boy died after finding and discharging a gun inside a vehicle at the home of a friend during a sleepover. It is imperative for gun owners to secure guns in homes and vehicles, especially when children are present. Be SMART for Kids: Make sure guns are inaccessible to kids, where possible, stored unloaded, locked and separate from ammunition. FOX13NEWS.COM Lakeland 12-year-old shot, killed after finding gun at friend’s house during sleepover",126,1
487,494,225023526328625,2022-12-19 16:00:06,Join the movement to end gun violence in America. Text READY to 644-33.,141,1
488,495,534922232005418,2022-12-19 14:20:40,"Our dedicated volunteers know it's going to take all of us to end gun violence, which is why they never miss an opportunity to bring more people into the movement.⁠ ⁠ Join us in your state by texting READY to 644-33. #MomsAreEverywhere",795,1
489,496,534814485349526,2022-12-19 11:07:35,"“Storing firearms securely—locked, unloaded, and stored separately from ammunition—is associated with up to an 85% reduction in the risk of unintentional firearm injuries among children and teens and a decrease in youth suicide rates. Responsible gun owners must adopt this behavior so that it seems as natural as putting on a seatbelt."" - Moms Demand Action - AK volunteer Rochelle Parker ADN.COM OPINION: A decade after Sandy Hook, secure gun storage is more important than ever",227,1
490,497,534140572083584,2022-12-18 16:00:04,May the Festival of Lights bring joy to all who are celebrating! Happy Hanukkah from Moms Demand Action!,2600,1
491,498,533911502106491,2022-12-18 10:29:42,"We cannot look away from gun violence, which is now the leading killer of children and teens in the US. Take a few minutes today to learn about the lives of just some of the children whose futures were stolen from them in this senseless and preventable way. NYTIMES.COM The Lives They Lived",47,1
492,499,533342702163371,2022-12-17 19:00:05,Simply because you don’t own a gun does not mean your children cannot access guns at the homes of friends and relatives. It’s crucial to always ASK about guns in the homes of people your children visit AND how they are stored.⁠ ⁠ Be SMART for Kids: Learn more about how to have this conversation at besmartforkids.org/holidays.,227,1
493,500,533160505514924,2022-12-17 12:30:02,"We’ve been organizing in states for a decade, demanding lawmakers take meaningful action to end gun violence in our communities. And when they refuse, we run for office and take their jobs. 19THNEWS.ORG 10 years after Sandy Hook, Moms Demand Action volunteers are turning activism into political power",249,1
494,501,533059998858308,2022-12-17 10:02:37,"Two boys, ages 14 and 15, were shot and killed and two other teens were wounded during dismissal outside of Benito Juarez High School in Chicago yesterday afternoon. The 15-year-old has been identified as Brandon Perez. No one has been taken into custody. ABC7CHICAGO.COM 1 of 2 teens killed in shooting outside Chicago school ID'd; 2 others wounded",113,1
495,502,532470962250545,2022-12-16 19:00:02,"AGAIN: A 4-year-old boy died after he and a sibling gained access to an unsecured gun in a North Carolina home. Three adults are facing charges in connection to the shooting. Tragedies like this can be prevented with secure gun storage. Be SMART for Kids: Make sure guns are inaccessible to kids, and—where possible—stored unloaded, locked and separate from ammunition. WBTV.COM Police: 4-year-old shot and killed after finding gun; 3 arrested including parents",273,1
496,503,532258002271841,2022-12-16 12:30:03,"“Not only have we passed hundreds of good gun laws in this country in state houses, and the first federal piece of legislation passed this summer, the first in 30 years in this country, but we also stopped the NRA’s agenda 90% of the time, a year, for the last 7 years in state houses in this country.” -Shannon Watts, founder, Moms Demand Action YAHOO.COM 10 Years After Sandy Hook, Moms Demand Action Founder Shannon Watts ‘Absolutely’ Has Hope (Video)",396,1
497,504,532056922291949,2022-12-16 08:25:54,MUST WATCH: Members of the Everytown Survivor Network—who share in common the devastating experience of gun violence—tell their stories and how they are taking action together to spare others this same pain. ABCNEWS.GO.COM Video Gun violence survivors find support in Everytown Survivor Network,105,1
498,505,531187242378917,2022-12-15 09:32:16,"""Reaching out to other students and giving them my advice has also helped me heal, because when I tell other people, 'This is what you should be doing,' it reminds me what I haven't been doing, like taking care of yourself and letting yourself process it."" - Students Demand Action volunteer leader Sari Kaufman, who survived the mass shooting at Marjory Stoneman Douglas High School in Parkland, Florida GOODMORNINGAMERICA.COM School shooting survivors share their stories 10 years after Sandy Hook",152,1
499,506,530404595790515,2022-12-14 12:00:04,"Teaching has never been the same for Abbey Clements, who survived the horrific mass shooting at Sandy Hook School ten years ago today. That day, Abbey hid her students among coats, singing and reading to them—doing anything she could to drown out the sound of gunfire. “School in the United States is not the same: Parents are terrified their kids won’t come home, and teachers are terrified they might have the responsibility of keeping their students safe during a shooting,” she said. Over the past ten years, Abbey has been a passionate advocate for gun safety. She co-founded Teachers Unify to End Gun Violence, which organizes and supports educators in their efforts to end gun violence in America. Honor Abbey, her colleagues, and those whose lives were taken or forever changed at Sandy Hook by sharing her Moments That Survive story: momentsthatsurvive.org/tribute/abbey-clements",578,1
500,507,530193792478262,2022-12-14 08:00:07,"It has been ten years since the lives of 20 children and six educators were taken in a mass shooting at Sandy Hook School in Newtown, Connecticut. Their legacies live on in the enduring movement that has been built over the last decade to combat our nation’s gun violence crisis. Today and every day, we honor them—and the countless other victims and survivors of gun violence—with action. We stand firm in our belief that with collective action and fierce determination, we can and will end gun violence. Learn more about those who died at Sandy Hook and send a message of support to their families by visiting mysandyhookfamily.org.",852,1
501,508,529627399201568,2022-12-13 17:13:00,"""For the first time in decades, Republicans in Congress are taking our demands seriously. They are finally less afraid of the NRA than they are of us."" Moms in red T-shirts have helped shift the culture around gun safety, and we're nowhere near done yet. NYTIMES.COM Opinion | Republicans Are Breaking With the N.R.A., and It’s Because of Us",524,1
502,509,529524789211829,2022-12-13 13:12:19,"#MomsAreEverywhere this holiday season, honoring victims and survivors of gun violence and supporting other local groups who do important work to make our communities safer.⁠ ⁠ We are so grateful for our volunteers who give back to their communities in numerous ways!",515,1
503,510,529291385901836,2022-12-13 09:00:08,"“Survivors of mass shootings, their families and their communities are often scarred by the violence for the rest of their lives, experiencing a number of physical, mental and other setbacks, including losing their job and income because of a disability.” CNN.COM Survivors of mass shootings are left with lifelong wounds -- and mounting bills | CNN",90,1
504,511,528745765956398,2022-12-12 19:00:02,"The Washington Post shares the heartbreaking stories of people who have survived shootings at elementary schools, and the devastating impact it continues to have on their lives. WASHINGTONPOST.COM Before and after Sandy Hook: 40 years of elementary school shooting survivors",270,1
505,512,528322099332098,2022-12-12 08:56:27,"Paul Kemp’s brother-in-law, Steve Forsyth, was shot and killed ten years ago at Clackamas Town Center in Oregon. And while his state has made significant progress on gun safety, he says much more needs to be done. Read more from Paul. OREGONLIVE.COM Readers respond: Marking 10 years since Clackamas Town Center shooting",39,1
506,513,527486289415679,2022-12-11 10:53:30,"At the urging of our volunteers, the Columbus City Council in Ohio passed a gun violence prevention ordinance last week that addresses firearm trafficking and secure firearm storage. This is the first ordinance Columbus has passed addressing gun violence prevention following preemption litigation. The ordinance is an important step towards protecting communities from gun violence, and it shows local leadership’s strength and commitment to public safety, even as state lawmakers continue to weaken Ohio’s gun laws ABC6ONYOURSIDE.COM Columbus City Council approves 'common-sense' gun legislation",653,1
507,514,526788759485432,2022-12-10 17:08:31,"“We need to make sure that all adults, all parents are locking up their guns because that’s sometimes where the student is getting their weapon from.” - Leah Krevat, Students Demand Action volunteer leader. CBS17.COM Students seeking change after gun fired at Fuquay-Varina Middle School",99,1
508,515,526638479500460,2022-12-10 12:35:21,"Believing a small child cannot pull a trigger can be a fatal mistake. This holiday season, be sure to fork over the facts about the importance of gun safety at your holiday gatherings. Ask about guns in the home and how they are stored. If you own guns, keep them unloaded, locked and separate from ammunition.",111,1
509,516,525809482916693,2022-12-09 14:30:13,My Cause My Cleats is an annual NFL initiative where players across the league raise awareness for causes they care about through custom design cleats. Twelve players across eight clubs selected Everytown for Gun Safety as their organization this year. It will take all of us to end gun violence. Thank you to these athletes for using their platform to elevate this critical issue.,240,1
510,517,525633159600992,2022-12-09 09:58:07,"""I just want to be a teenager, but I have to worry about doctors and insurance. Pain now runs down the front of my leg when I stand for too long. I worry about the first time a boyfriend will see my scar, whether he’ll find it gross or weird. I wonder if my college classmates will understand why I immediately start to cry during lockdown drills. I think about why Dominic died and I didn’t. I wonder if my whole life will be like this—if the pain will ever stop or if I’ll just become numb to it."" - Mia Tretta, who was shot and wounded at Saugus High School in 2019 TEENVOGUE.COM We Ignore People Who Were Injured in Mass Shootings",189,1
511,518,525006442996997,2022-12-08 15:27:47,"This holiday season, give the gun safety advocate in your life a gift they will love while supporting their important work to end gun violence. Use code JOY25 to get 25% off everything in the store. Shop here: bit.ly/22Holidays_FB",37,1
512,519,524867343010907,2022-12-08 11:06:16,"“We have changed the political landscape in this country. This decade of grass-roots advocacy and electing gun-sense champions up and down the ballot has really enabled this seismic shift in American politics.” - Shannon Watts, founder, Moms Demand Action WASHINGTONPOST.COM She founded Moms Demand Action for gun reform. 140 of its volunteers won office.",1600,1
513,520,524113486419626,2022-12-07 11:45:02,"Our victories this election cycle showed that candidates can run on gun safety, and win! Take a few minutes today to read some of the highlights from our elections work that YOU helped make happen. EVERYTOWN.ORG Where We Work, We Win!",1000,1
514,521,524010349763273,2022-12-07 09:27:10,"Marcelles Williams, Jr., 16, and Jahyron Willis and Tyshun Williams, both 18, were killed and a 14-year-old boy was critically wounded in a shooting at an apartment complex in Macon, Georgia early Tuesday. More young lives taken or forever changed by America’s preventable gun violence crisis. APNEWS.COM 3 Georgia teens dead, 1 critical after ahooting",121,1
515,522,523638149800493,2022-12-06 22:43:28,"BIG WIN FOR GUN SENSE! Voters are sending gun sense champion Raphael Warnock back to the US Senate! Our deepest gratitude to our volunteers—not only in Georgia, but nationwide—who helped get out the vote for Sen. Warnock. Your efforts paid off!",7700,1
516,523,523428403154801,2022-12-06 14:47:28,"A 2-year-old Mississippi boy was critically injured when his sibling, also a toddler, unintentionally shot him with an unsecured gun. Adults were home at the time of the shooting. Tragedies like this are preventable with secure firearm storage. This means making sure guns are always inaccessible to kids, and where possible, stored unloaded, locked and separate from ammunition.",239,1
517,524,523295063168135,2022-12-06 11:00:05,"GEORGIA! The runoff to re-elect Senator Raphael Warnock is TODAY! We know Sen. Warnock delivers on gun safety, so it’s critical we send him back to the US Senate. Find your polling place and go vote! GUNSENSEVOTER.ORG Georgia - Gun Sense Voter",199,1
518,525,522582389906069,2022-12-05 13:42:03,"If you don't have time to give, consider a donation to fuel our work to end gun violence. All donations made before midnight tonight will be matched by Mike Bloomberg. Give here: bit.ly/GT_Match_FB",121,1
519,526,522459599918348,2022-12-05 09:59:45,"Police believe a man in Louisville, Kentucky shot and killed his wife, 49-year-old Mary Stanton, and their two daughters—Adrianna Stanton, 17, and Brianna Stanton, 11—before turning the gun on himself. Women in the US are 28 times more likely to be killed by guns than women in other high-income countries. WDRB.COM 'Nothing seemed off' | Family devastated after father kills wife, daughters at home near Valley Station",132,1
520,527,521716879992620,2022-12-04 11:06:21,"Our volunteers are spreading awareness about the importance of secure gun storage as loved ones gather for the holidays. Be SMART for Kids: Make sure guns are always inaccessible to kids, and where possible, stored unloaded, locked and separate from ammunition. Learn more at besmartforkids.org. Moms Demand Action - CA November 30, 2022 at 11:50 AM · WATCH US WORK! In festive tradition, California Moms Demand Action and Students Demand Action volunteers decorated a #BeSMART tree in San Jose’s annual “Christmas in the Park”. Asking about the presence of unsecured firearms is especially important as families and friends gather for the holidays. Learn more about this life-saving program by following the Be SMART for Kids Facebook page!",498,1
521,528,521149466716028,2022-12-03 19:00:04,"Frustrated by misinformed relatives around the dinner table this holiday season? At your next gathering, be ready to fork over the facts about guns and gun violence in America. Learn more about myths and facts here: buff.ly/3OW45mW",956,1
522,529,520852950079013,2022-12-03 09:55:18,"ELECTIONS MATTER: Four Moms Demand Action - MN volunteers were elected to the state Senate in November, flipping the chamber to a Gun Sense Majority and forging a clearer path to stronger gun laws in that state. Go, Moms! CBSNEWS.COM Minnesota Democrats: Now is the time to take action to prevent gun violence",1000,1
523,530,520340486796926,2022-12-02 19:00:16,"A 3-year-old boy witnessed his father shoot and kill 30-year-old Lucas Rivera-Velasco during an incident of road rage on Thanksgiving Day. Five people riding with Lucas were wounded. In the US, someone is shot and injured or killed every 17 hours in a road rage incident. SACBEE.COM Toddler watches as dad kills 1, wounds 5 in road rage shooting, CA prosecutors say",153,1
524,531,520288143468827,2022-12-02 17:00:29,"With just a few days until the Georgia runoff on Tuesday (12/6), we need your help phonebanking for gun sense champion Senator Raphael Warnock. Help re-elect him and send extremist Herschel Walker home to Texas: Text GEORGIA to 644-33.",2600,1
525,532,519956940168614,2022-12-02 08:25:17,"On this day seven years ago, 14 people were shot and killed and 22 others were wounded at Inland Regional Center in San Bernardino, California. We hold the victims and survivors in our hearts—today and every day—and honor their memories with action to end gun violence.",306,1
526,533,519494153548226,2022-12-01 19:00:03,"""Every country in the world has people who are violent, hateful, mentally ill or racist. But this is where the United States is unique — we allow hateful people unimaginable access to weapons, including weapons of war.” RELIGIONNEWS.COM It's been a week since the Club Q shooting. Let's not move on.",221,1
527,534,519259090238399,2022-12-01 11:43:43,"“With 6 million members, Moms Demand Action has become a formidable lobbying and public-education force…. Like MADD, Moms Demand Action and similar groups across the country are working hard to change, not just laws, but attitudes and assumptions.” HOUSTONCHRONICLE.COM Editorial: It's time to get MADD about everyday gun violence",334,1
528,535,518687353628906,2022-11-30 19:00:05,"Stephanie Halfmoon’s beloved Aunt Jeannie was killed in a senseless act of gun violence by teenagers who should never have had access to firearms. In honor of her aunt, Stephanie educates people in her community about the importance of secure gun storage—keeping guns unloaded, locked, and separate from ammunition. Read and share Stephanie’s Moments That Survive story: momentsthatsurvive.org/tribute/stephanie-halfmoon",309,1
529,536,518422196988755,2022-11-30 10:43:55,"On this day one year ago, four students were killed and seven other people were wounded when a 15-year-old boy opened fire inside Oxford High School in Oxford, Michigan with a gun made accessible to him by his parents. We hold all those impacted by this preventable shooting in our hearts while we work to end gun violence in their honor.",882,1
530,537,518383910325917,2022-11-30 09:55:12,"""The massacre that killed Eliahna Torres and 20 others that day wasn't just an act of one violent, troubled young man armed with an assault rifle. There are several actors responsible for putting the gun in his possession and failing to protect the children he attacked."" - Eric Tirschwell, executive director of Everytown Law PEOPLE.COM Uvalde Mom Files Lawsuit Against Gun Manufacturer, Police and Others Over Daughter's Murder",968,1
531,538,517901780374130,2022-11-29 19:00:02,“[Moms Demand Action has] local chapters in every state and work to build leaders and highlight candidates’ stands on gun legislation in elections—the obverse of the National Rifle Association’s grades for gun-friendly candidates.” WASHINGTONPOST.COM Perspective | Here are the groups working toward a future with less gun violence,138,1
532,539,517631157067859,2022-11-29 09:49:23,"This Giving Tuesday, double your impact to help support our work to end gun violence. Donate today and your gift will be MATCHED by Mike Bloomberg through December 5, 2022: bit.ly/GT_Match_FB",223,1
533,540,517059187125056,2022-11-28 14:37:17,"Today, Everytown Law, along with LM Law Group PLLC, filed a lawsuit on behalf of Sandra Torres—the mother of Eliahna Torres who was killed in the mass shooting at Robb Elementary School along with most of her fourth grade class—in Uvalde, Texas. At ten years old, Eliahna enjoyed making TikTok videos, playing softball, and making other people laugh. She never got the chance to play her last Little League game, or learn that she had made the all-star team. Eliahna's mother, Sandra Torres, decorates her grave with every season change. “I miss her every moment of every day. I’ve brought this lawsuit to seek accountability. No parent should ever go through what I have. Eliahna loved her family, and she knew how much we loved her.” We stand with Sandra and her surviving children as they seek justice for Eliahna and hold those who played a role in her senseless death accountable. APNEWS.COM Uvalde mom sues police, gunmaker in school massacre",1600,1
534,541,516876273810014,2022-11-28 09:23:24,"“We are not free if we’re worried that no matter where we are, we are at risk of being shot.” - Shannon Watts, founder, Moms Demand Action WASHINGTONPOST.COM ‘We aren’t numb; we’re traumatized’: Another mass killing rocks U.S.",384,1
535,542,516406487190326,2022-11-27 19:00:05,"“When you have to tell a child that their best friend was killed, you instantly see the innocence drain from them…. As parents you got to keep going. You got to pick up and hold it together.” - Tiffany Shepis-Tretta, whose daughter, Mia, was shot and wounded at school LATIMES.COM Column: Three years after being shot at school, this teen has made our survival her fight",244,1
536,543,516169340547374,2022-11-27 11:03:20,"Easy access to guns gives a single, hate-filled individual the means to shatter numerous lives and whole communities, including LGBTQ+ people who continue to be targeted because of who they are.⁠ ⁠ At the link in our bio, learn more about what can be done to #DisarmHate and save lives.",296,1
537,544,516075993890042,2022-11-27 09:00:07,"Easy access to guns gives a single, hate-filled individual the means to shatter numerous lives and whole communities, including LGBTQ+ people who continue to be targeted because of who they are. Learn more about what can be done to disarm hate and save lives: everytown.org/issues/hate-crimes",167,1
538,545,515617060602602,2022-11-26 19:00:03,"“While Club Q and its community have a long road of healing ahead, I can say with absolute certainty that violent extremists will never snuff out queer spaces in Colorado Springs or anywhere else.” - Kathleen Hallgren, regional director for state government affairs, Everytown for Gun Safety ADVOCATE.COM Club Q Shooting: An Egregious Attack on a Sacred Queer Space",146,1
539,546,515282800636028,2022-11-26 09:02:28,"The holidays are a painful time for Maxayn Gooden, whose son, Jah'Sun, was shot and killed in 2017. Jah’Sun had been accepted to several colleges and had a bright future ahead before gun violence stole his life. Read and share Maxayn’s Moments That Survive story: momentsthatsurvive.org/tribute/maxayn-gooden",195,1
540,547,514843014013340,2022-11-25 19:44:34,"A message from Moms Demand Action founder, Shannon Watts: As I gathered with my husband and kids, I thought this would be the week I finally turned off my phone for a bit and signed out of Twitter. Instead, like all of you, we were glued to the news as mass shooting tragedy after mass shooting tragedy unfolded without time to grieve in between. The horrific violence in Charlottesville, Colorado Springs, and Chesapeake was in addition to the many shootings that devastated communities but never made headlines – all part of the crushing weight of gun violence in our country. This work is heavy. Our hearts are heavy. It feels like it never ends. I want to say I see you, the work you’re doing and…",394,1
541,548,514710847359890,2022-11-25 14:54:38,"UPDATE: All six of the people who were shot and killed at a Walmart in Chesapeake, Virginia have now been identified. Let’s honor their memories by taking action to #EndGunViolence.⁠ ⁠ Randall Blevins, 70, worked for Walmart for more than two decades. A former co-worker said Randall was “literally the sweetest man,” who was like a big brother to her. “He was soft-spoken and kindhearted, and always there when you needed him,” she said.⁠ ⁠ Fernando Chavez-Barron, 16, was a high school student who worked the overnight shift at Walmart to assist his family. Known as Fernando Jesus to family and friends, he was described as humble and intelligent at a vigil honoring him. “He would say hi to… More",3200,1
542,549,514498710714437,2022-11-25 09:07:32,"This Black Friday is a dark day in America. Too many families have empty seats at their tables because their loved ones have been stolen by gun violence. While our communities pay the price, gun manufacturers continue to operate in the shadows, reap massive profits, and avoid liability. We must shine a light on this billion-dollar industry by naming the manufacturers of crime guns and holding them accountable for flooding our streets with guns, refusing to make their products safer, and utilizing deeply irresponsible marketing tactics.",397,1
543,550,513798657451109,2022-11-24 11:53:29,"We cannot express how thankful we are for our tremendous volunteers and supporters who work tirelessly every single day to save lives. To those who are mourning the passing of a loved one this Thanksgiving Day, we hold you in our hearts—today, and every day.",526,1
544,551,513673914130250,2022-11-24 09:00:05,"As loved ones come together this Thanksgiving Day, help keep everyone safe by asking about guns in the homes you are visiting, and if they are secured. If you own guns and are hosting a gathering, ensure they are secured—unloaded, locked, and stored separately from ammunition.",174,1
545,552,513312810833027,2022-11-23 22:26:48,"Five of the six victims who were shot and killed at a Walmart in Chesapeake, Virginia have been identified: Lorenzo Gamble, 43 Brian Pendleton, 38 Kellie Pyle, 52 Randall Blevins, 70 Tyneka Johnson, 22 Unidentified boy, 16 Honor them; give the shooter no notoriety. CNN.COM 6 victims shot and killed in a Virginia Walmart include a 16-year-old boy, authorities say | CNN",198,1
546,553,513167997514175,2022-11-23 16:29:40,"Ten years ago today, 17-year-old Jordan Davis was shot and killed over loud music at a Florida gas station. After his senseless death, Jordan’s mother, Lucy McBath, dedicated her life to ending gun violence, becoming a national leader with Moms Demand Action and Everytown for Gun Safety. In Jordan’s honor, Lucy ran for Congress on a gun safety platform in 2018, and won. This year, she helped pass the first major gun safety legislation in nearly three decades—the Bipartisan Safer Communities Act—and was re-elected to represent Georgia's 7th Congressional district. We are forever grateful to Rep. Lucy McBath for turning her anguish over Jordan’s senseless death into action. We’ll continue to follow her lead and fight for stronger gun laws to spare other families this same pain.",1600,1
547,554,513060987524876,2022-11-23 12:33:40,"There is no question: Lawmakers who are in the pocket of the gun lobby are carrying out their extremist “guns everywhere” agenda, and people in America are paying with our lives. ⁠ ⁠ Text ACT to 644-33 to join the millions of Americans who are standing up to the gun lobby so we don’t have to stand up to gunmen.",544,1
548,556,512986480865660,2022-11-23 10:38:11,"Freedom is being able to make it home safely after grocery shopping for Thanksgiving. After attending a drag show. After a long day at school. Freedom is not unfettered access to guns with no questions asked. Freedom is not guns being the #1 killer of children. Freedom is not a gun homicide rate 26x that of peer nations. Freedom is not 110+ people shot and killed and 200+ shot and wounded every day. We should not have to fight for something as basic as staying alive. But we do. If you’re not already involved in the movement to #EndGunViolence, now is your chance. Text ACT to 644-33.",1200,1
549,557,512879474209694,2022-11-23 08:12:41,"On the heels of the horrific mass shooting in Colorado Springs, at least six people were killed and several others wounded when an employee opened fire at a Walmart in Chesapeake, Virginia last night. We are heartbroken that yet another community in America is experiencing the devastation of mass gun violence. Our hearts are with all those impacted by this heinous act. NBCNEWS.COM At least 6 dead in shooting carried out by disgruntled worker at Walmart in Virginia, law enforcement says",140,1
550,558,512466030917705,2022-11-22 19:00:03,"We cannot allow candidates like Herschel Walker who espouse dangerous, anti-trans rhetoric to vote on our gun safety laws. Help defeat him on December 6. Text GEORGIA to 644-33 to phonebank for gun sense champion Raphael Warnock.",251,1
551,559,512300337600941,2022-11-22 12:37:18,"As details about the hate-fueled mass shooting at Club Q in Colorado Springs continue to develop, one thing is clear: This atrocity may have been avoidable if Colorado’s common-sense gun laws were properly utilized. Learn more REUTERS.COM 'Red flag' gun laws in focus after attack at Colorado LGBTQ nightclub",47,1
552,560,512155270948781,2022-11-22 09:01:32,"On this day eight years ago, a police officer shot and killed 12-year-old Tamir Rice in a Cleveland, Ohio park. In his honor, his mother Samaria founded Tamir Rice Afrocentric Cultural Center—a community space for young people. Police violence is gun violence. Our hearts are with Tamir’s loved ones and all who were impacted by his senseless death, today and every day. TAMIRERICEFOUNDATION.ORG Tamir Rice Foundation",219,1
553,561,511718174325824,2022-11-21 19:28:00,"The people whose lives were stolen in a hate-fueled shooting at Club Q in Colorado Springs on Saturday have been identified. We honor them and hold their memories in our hearts. Daniel Davis Aston, a 28-year-old transgender man, was a bartender at Club Q who loved to perform at the venue. His mother said Daniel was always happy and silly, and he ""lit up a room."" She said the news of Daniel's death is like a nightmare you can't wake up from. Derrick Rump, 38, was also a bartender at Club Q, who was “very much the comedian,” a former co-worker said. His mother described Derrick as a kind, loving person who had a heart of gold. “He was living his dream and he would have wanted everyone to do…",5200,1
554,562,511585707672404,2022-11-21 14:20:42,"Red flag laws were designed to prevent gun attacks like the one at Club Q in Colorado Springs, but the shooter lived in an area openly hostile to using this intervention tool. El Paso County is a so-called “Second Amendment Sanctuary County” and its sheriff has openly expressed hostility to Colorado's red flag law. POLITICO.COM Gay club shooting suspect evaded Colorado’s red flag gun law",129,1
555,563,510967097734265,2022-11-20 17:22:07,"We are heartbroken at yet another senseless attack on the LGBTQ+ community. Our children deserve to live in an America where they can live and love freely without fear of hate-fueled gun violence.⁠ ⁠ We are in solidarity with the LGBTQ+ community and honor the five people whose lives were stolen at Club Q last night, and the dozens more who were wounded, with action. ⁠ ⁠ We can and must #DisarmHate. Text READY to 644-33 to join the work near you.",739,1
556,564,510839141080394,2022-11-20 13:03:32,"On this Transgender Day of Remembrance, we are not only honoring the 32 trans and gender non-conforming people whose lives were cut short this year in the US and Puerto Rico—most of whom were killed with guns—but also mourning the lives stolen and forever changed last night at Club Q in Colorado Springs. Gun violence against the transgender community and broader LGBTQ+ community is rampant. We cannot accept these attacks as the status quo, including by lawmakers who create policies that reject and endanger trans lives. Everyone should be able to celebrate their true selves without fear of being shot. We must do all we can to #DisarmHate and end the plague of gun violence that affects trans people and gender-non conforming people.",1200,1
557,565,510657034431938,2022-11-20 09:32:53,"At least five people were killed and 18 wounded in a mass shooting at the LGBTQ+ Club Q in Colorado Springs, Colorado last night. The shooting comes just minutes before the start of Trans Day of Remembrance, a day to honor transgender, non-binary, and gender non-conforming people whose lives have been cut short far too soon. Our hearts are with the victims, their loved ones, the LGBTQ+ community, and all impacted by yet another horrific act of mass gun violence in America. We stand in solidarity with all those grieving in Colorado Springs and will continue our work to disarm hate in all its forms. APNEWS.COM Police: 5 dead, 18 hurt in Colorado gay nightclub shooting",221,1
